sample_index,utc_time,utc_datetime,elapsed_min,elapsed_h,dt_s,session_id,trial_id,split,episode_number,step_number,ph_measured,acid_flow,acetate_flow,water_flow,total_flow,water_fraction,buffer_flow_fraction,valid_for_model,valid_for_model_before_flat_trial_filter,uninformative_flat_ph_trial,flow_ratio_acetate_acid,log10_molar_base_acid_ratio,acid_analytical_mol_l,acetate_analytical_mol_l,total_buffer_mol_l,sodium_mol_l,ph_equilibrium_charge_balance,prediction_equilibrium_raw,residual_equilibrium_raw,prediction_equilibrium_bias,residual_equilibrium_bias,prediction_equilibrium_affine,residual_equilibrium_affine
894,2026-05-15T15:22:26.319Z,2026-05-15 15:22:26.319000+00:00,5496.308533333333,91.60514222222221,69.439,6,65,test,7,7,4.123027801513672,9.831826210021973,5.592966079711914,5.723219394683838,21.148011684417725,0.27062683150023126,0.7293731684997687,True,True,False,0.568863399356142,-0.2449920078195147,0.04649054651916169,0.02644677033081518,0.07293731684997687,0.02644677033081518,4.515793391099266,4.515793391099266,-0.3927655895855944,4.172751134209882,-0.04972333269621032,4.228314729084126,-0.10528692757045377
895,2026-05-15T15:23:35.703Z,2026-05-15 15:23:35.703000+00:00,5497.464933333334,91.62441555555556,69.384,6,65,test,7,8,3.863339424133301,8.514848709106445,2.530998468399048,6.905486583709717,17.95133376121521,0.38467819024285427,0.6153218097571458,True,True,False,0.29724526587209943,-0.5268850535200242,0.04743295858886663,0.014099222386847942,0.06153218097571458,0.014099222386847942,4.235435260635423,4.235435260635423,-0.3720958365021225,3.892393003746039,-0.029053579612738023,4.006575823485615,-0.1432363993523138
896,2026-05-15T15:24:45.024Z,2026-05-15 15:24:45.024000+00:00,5498.620283333334,91.64367138888889,69.321,6,65,test,7,9,4.318758964538574,8.885738372802734,8.401227951049805,4.075616836547852,21.36258316040039,0.19078295943642162,0.8092170405635783,True,True,False,0.945473251470479,-0.02435075333728513,0.04159486849546426,0.039326835560893586,0.08092170405635785,0.039326835560893586,4.736043756463407,4.736043756463407,-0.4172847919248328,4.393001499574023,-0.07424253503544875,4.402513618528551,-0.08375465398997672
897,2026-05-15T15:25:54.435Z,2026-05-15 15:25:54.435000+00:00,5499.777133333334,91.66295222222223,69.411,6,66,test,8,0,4.335851669311523,9.322631836,8.670869827270508,6.293560028076172,24.28706169134668,0.25913221237126954,0.7408677876287305,True,True,False,0.9300881961022351,-0.031475867290781154,0.038385177896268906,0.03570160086660414,0.07408677876287305,0.03570160086660414,4.728962351557077,4.728962351557077,-0.39311068224555346,4.385920094667693,-0.0500684253561694,4.396912842936875,-0.061061173625351906
898,2026-05-15T15:27:04.058Z,2026-05-15 15:27:04.058000+00:00,5500.937516666667,91.68229194444444,69.623,6,66,test,8,1,4.160520553588867,6.780945777893066,4.1375226974487305,1.8140027523040767,12.732471227645874,0.1424705950534844,0.8575294049465155,True,True,False,0.6101689694876629,-0.2145498824408219,0.05325710662647856,0.032495833868173,0.08575294049465157,0.032495833868173,4.546062029164282,4.546062029164282,-0.3855414755754145,4.203019772274898,-0.04249921868603046,4.252254590101852,-0.0917340365129844
899,2026-05-15T15:28:13.701Z,2026-05-15 15:28:13.701000+00:00,5502.098233333333,91.70163722222222,69.643,6,66,test,8,2,4.161623001098633,7.223861217498779,4.599279403686523,5.634607791900635,17.457748413085938,0.3227568446156011,0.6772431553843989,True,True,False,0.6366788155544048,-0.19607960033387253,0.0413791117076927,0.026345203830747194,0.0677243155384399,0.026345203830747194,4.56465542692615,4.56465542692615,-0.40303242582751686,4.221613170036766,-0.059990168938132804,4.266960351137757,-0.10533735003912437
900,2026-05-15T15:29:22.975Z,2026-05-15 15:29:22.975000+00:00,5503.2528,91.72088000000001,69.274,6,66,test,8,3,4.035914421081543,9.368185997009276,4.217327117919922,7.683747768,21.269260882929196,0.3612606855636911,0.6387393144363089,True,True,False,0.4501754255590434,-0.3466182162111043,0.04404565842026144,0.01982827302336946,0.0638739314436309,0.01982827302336946,4.414603813995723,4.414603813995723,-0.3786893929141799,4.071561557106339,-0.035647136024795856,4.148282571472739,-0.11236815039119641
901,2026-05-15T15:30:32.330Z,2026-05-15 15:30:32.330000+00:00,5504.408716666667,91.74014527777778,69.355,6,66,test,8,4,3.8660964965820312,9.028949737548828,2.626143455505371,1.2452287673950195,12.900321960449219,0.09652695267705225,0.9034730473229478,True,True,False,0.29085813210189765,-0.5363187892573679,0.06999011160520228,0.02035719312709249,0.09034730473229477,0.02035719312709249,4.2253186889049665,4.2253186889049665,-0.3592221923229353,3.882276432015582,-0.016179935433550785,3.9985744948271273,-0.1324779982450961
902,2026-05-15T15:31:41.788Z,2026-05-15 15:31:41.788000+00:00,5505.56635,91.75943916666667,69.458,6,66,test,8,5,4.404218673706055,8.907128334,9.676588058,3.154108047485352,21.73782443948535,0.1450976870415845,0.8549023129584156,True,True,False,1.0863869583042656,0.03598454341425344,0.04097525195677253,0.044514979339069026,0.08549023129584156,0.044514979339069026,4.7963098944168046,4.7963098944168046,-0.39209122071074987,4.4532676375274205,-0.04904896382136581,4.450178893840261,-0.045960220134205976
903,2026-05-15T15:32:51.223Z,2026-05-15 15:32:51.223000+00:00,5506.7236,91.77872666666667,69.435,6,66,test,8,6,4.676036834716797,3.4795165061950684,8.371276855,4.395429611206055,16.24622297240112,0.27055086087843033,0.7294491391215697,True,True,False,2.405873586199533,0.3812728041101006,0.02141738736508804,0.05152752654706894,0.07294491391215699,0.05152752654706894,5.141480034238286,5.141480034238286,-0.4654431995214887,4.7984377773489015,-0.12240094263210466,4.723178463792704,-0.0471416290759068
904,2026-05-15T15:34:00.496Z,2026-05-15 15:34:00.496000+00:00,5507.8781500000005,91.79796916666668,69.273,6,66,test,8,7,4.177612305,3.0374038219451904,2.325367212295532,4.023921012878418,9.38669204711914,0.42868360788648596,0.571316392113514,True,True,False,0.7655772326006814,-0.11601099046490565,0.032358617995541857,0.024773021215809543,0.0571316392113514,0.024773021215809543,4.644690378833914,4.644690378833914,-0.467078073833914,4.30164812194453,-0.12403581694452992,4.330261039497661,-0.15264873449766103
905,2026-05-15T15:35:09.853Z,2026-05-15 15:35:09.853000+00:00,5509.0341,91.817235,69.357,6,66,test,8,8,4.531582832336426,5.597064971923828,8.557381629943848,3.0040762424468994,17.158522844314575,0.17507778902088247,0.8249222109791176,True,True,False,1.5289051802810316,0.18438055215029328,0.03261973669125253,0.04987248440665923,0.08249222109791177,0.04987248440665923,4.9446307115534935,4.9446307115534935,-0.41304787921706776,4.6015884546641095,-0.0700056223276837,4.567487764515612,-0.03590493217918578
906,2026-05-15T15:36:19.048Z,2026-05-15 15:36:19.048000+00:00,5510.187349999999,91.83645583333332,69.195,6,66,test,8,9,4.243223190307617,7.992061614990234,5.754061698913574,2.8887853622436523,16.63490867614746,0.17365802352650347,0.8263419764734965,True,True,False,0.7199721393690238,-0.14268430905817964,0.04804391638440389,0.03459028126294576,0.08263419764734965,0.03459028126294576,4.6178362446947,4.6178362446947,-0.3746130543870825,4.274793987805316,-0.03157079749769842,4.309021754212896,-0.06579856390527894
907,2026-05-15T15:37:28.174Z,2026-05-15 15:37:28.174000+00:00,5511.33945,91.8556575,69.126,6,67,test,9,0,5.011812210083008,1.1730668544769287,9.721030235290527,9.638673782348633,20.53277087211609,0.4694287898297323,0.5305712101702676,True,True,False,8.286850999319336,0.9183895301366692,0.00571314442548023,0.047343976591546544,0.053057121017026775,0.047343976591546544,5.678567727282116,5.678567727282116,-0.6667555171991078,5.3355254703927315,-0.3237132603097237,5.147968132167693,-0.13615592208468552
908,2026-05-15T15:38:37.478Z,2026-05-15 15:38:37.478000+00:00,5512.494516666667,91.87490861111111,69.304,6,67,test,9,1,4.845854759216309,2.397249698638916,9.144902229309082,3.4551031589508057,14.997255086898804,0.23038236923562702,0.769617630764373,True,True,False,3.814747472698098,0.5814657939701512,0.015984589744913312,0.06097717333152399,0.0769617630764373,0.06097717333152399,5.341621894651355,5.341621894651355,-0.49576713543504614,4.998579637761971,-0.15272487854566208,4.881473274144806,-0.03561851492849755
909,2026-05-15T15:39:46.508Z,2026-05-15 15:39:46.508000+00:00,5513.645016666666,91.8940836111111,69.03,6,67,test,9,2,4.329235076904297,8.762042999267578,7.699069976806641,5.447832107543945,21.908945083618164,0.24865789232441948,0.7513421076755805,True,True,False,0.8786843407924623,-0.05616711317768812,0.039992993573292425,0.03514121719426563,0.07513421076755805,0.03514121719426563,4.704291559762483,4.704291559762483,-0.37505648285818616,4.361249302873099,-0.0320142259688021,4.37740039161709,-0.04816531471279273
910,2026-05-15T15:40:55.539Z,2026-05-15 15:40:55.539000+00:00,5514.795533333334,91.9132588888889,69.031,6,67,test,9,3,5.006850242614746,1.0801368951797483,8.898091316223145,2.262293815612793,12.240522027015686,0.18482004367295388,0.8151799563270461,True,True,False,8.237929243906061,0.9158180574537169,0.008824271487734027,0.07269372414497058,0.0815179956327046,0.07269372414497058,5.675934230907223,5.675934230907223,-0.6690839882924768,5.332891974017839,-0.3260417314030928,5.145885265503187,-0.13903502288844116
911,2026-05-15T15:42:04.814Z,2026-05-15 15:42:04.814000+00:00,5515.950116666666,91.93250194444444,69.275,6,67,test,9,4,4.549777030944824,1.1259809732437134,2.807635545730591,4.739164352416992,8.672780871391296,0.5464411499257367,0.4535588500742634,True,True,False,2.4935017664129666,0.3968096802115434,0.01298292888914052,0.03237295611828582,0.045355885007426336,0.03237295611828582,5.157136047685543,5.157136047685543,-0.6073590167407188,4.814093790796159,-0.26431675985133474,4.735561009225172,-0.1857839782803481
912,2026-05-15T15:43:14.015Z,2026-05-15 15:43:14.015000+00:00,5517.1034666666665,91.95172444444444,69.201,6,67,test,9,5,4.148941993713379,6.894925594329834,3.6857290267944336,3.856064796447754,14.436719417572021,0.2671011803245443,0.7328988196754558,True,True,False,0.5345567513919888,-0.2720061809921235,0.04775964258152375,0.025530239386021832,0.07328988196754559,0.025530239386021832,4.48884053806113,4.48884053806113,-0.3398985443477507,4.1457982811717455,0.00314371254163337,4.206997365733378,-0.05805537201999922
913,2026-05-15T15:44:23.298Z,2026-05-15 15:44:23.298000+00:00,5518.258183333333,91.97096972222222,69.283,6,67,test,9,6,4.160520553588867,5.277148246765137,3.5383896827697754,9.219036102294922,18.034574031829834,0.5111867952092426,0.4888132047907574,True,True,False,0.6705117077085695,-0.17359363459264093,0.029261285780586323,0.01962003469848942,0.04888132047907574,0.01962003469848942,4.58736239437735,4.58736239437735,-0.42684184078848286,4.244320137487966,-0.0837995838990988,4.284919588145651,-0.12439903455678358
914,2026-05-15T15:45:32.592Z,2026-05-15 15:45:32.592000+00:00,5519.413083333333,91.99021805555554,69.294,6,67,test,9,7,4.511734008789063,3.0430002212524414,5.596164226531982,3.3462939262390137,11.985458374023438,0.2791961576948588,0.7208038423051412,True,True,False,1.8390285309373744,0.26458846699367733,0.02538910174555908,0.046691282484955035,0.07208038423051412,0.046691282484955035,5.024837850990564,5.024837850990564,-0.5131038422015006,4.68179559410118,-0.17006158531211657,4.6309246382404385,-0.11919062945137515
915,2026-05-15T15:46:42.382Z,2026-05-15 15:46:42.382000+00:00,5520.57625,92.00960416666666,69.79,6,67,test,9,8,4.670523643493652,3.317999839782715,8.048895835876465,3.286436080932617,14.653331756591797,0.22427910153977199,0.775720898460228,True,True,False,2.4258276746642524,0.38485994632421666,0.022643313445013035,0.054928776401009766,0.0775720898460228,0.054928776401009766,5.14505387927243,5.14505387927243,-0.4745302357787775,4.802011622383046,-0.13148797888939345,4.726005064488531,-0.055481420994878405
916,2026-05-15T15:47:51.554Z,2026-05-15 15:47:51.554000+00:00,5521.729116666666,92.0288186111111,69.172,6,67,test,9,9,4.628069877624512,3.219695806503296,6.762788296,1.3365367650985718,11.319020867601868,0.1180788321474082,0.8819211678525918,True,True,False,2.1004432413584526,0.32231095043108304,0.028445002833407132,0.05974711395185205,0.08819211678525918,0.05974711395185205,5.082497316685765,5.082497316685765,-0.45442743906125305,4.739455059796381,-0.11138518217186899,4.676528262431739,-0.048458384807227084
917,2026-05-15T15:49:00.656Z,2026-05-15 15:49:00.656000+00:00,5522.880816666667,92.04801361111112,69.102,6,68,test,10,0,4.403667449951172,8.997776031,8.708091735839844,1.5136263370513916,19.219494103891236,0.07875474395264849,0.9212452560473515,True,True,False,0.9678049004373849,-0.014212183190892371,0.046815883822760376,0.04530864178197478,0.09212452560473516,0.04530864178197478,4.746126223803932,4.746126223803932,-0.34245877385276025,4.403083966914548,0.0005834830366238108,4.410487973579792,-0.006820523628619846
918,2026-05-15T15:50:09.753Z,2026-05-15 15:50:09.753000+00:00,5524.032433333333,92.06720722222221,69.097,6,68,test,10,1,4.217309951782227,7.080188751220703,4.900061607,9.592736244,21.572986602220702,0.44466426558724753,0.5553357344127524,True,True,False,0.6920806463182461,-0.15984329541278075,0.03281969660376963,0.022713876837505625,0.055533573441275255,0.022713876837505625,4.600967415695577,4.600967415695577,-0.38365746391335076,4.257925158806193,-0.040615207023966704,4.295679977126548,-0.0783700253443218
919,2026-05-15T15:51:19.043Z,2026-05-15 15:51:19.043000+00:00,5525.187266666666,92.08645444444443,69.29,6,68,test,10,2,4.921941757202148,1.2119569778442385,7.535095215,3.012435913085937,11.759488105930176,0.2561706671200084,0.7438293328799915,True,True,False,6.217295954187258,0.7936015410389322,0.010306205227020575,0.06407672806097858,0.07438293328799916,0.06407672806097858,5.553738070709828,5.553738070709828,-0.6317963135076798,5.210695813820444,-0.2887540566182958,5.049238727071497,-0.1272969698693487
920,2026-05-15T15:52:28.442Z,2026-05-15 15:52:28.442000+00:00,5526.343916666667,92.10573194444444,69.399,6,68,test,10,3,4.676036834716797,2.384669780731201,6.028568267822266,3.3284003734588623,11.741638422012329,0.2834698407352615,0.7165301592647385,True,True,False,2.5280516055240785,0.40278593502395177,0.020309514694819796,0.05134350123165406,0.07165301592647386,0.05134350123165406,5.1629909544089685,5.1629909544089685,-0.4869541196921716,4.819948697519584,-0.14391186280278756,4.7401917313914455,-0.06415489667464858
921,2026-05-15T15:53:37.727Z,2026-05-15 15:53:37.727000+00:00,5527.498666666666,92.12497777777777,69.285,6,68,test,10,4,4.775832176208496,3.533058881759644,9.354855537,1.5001885890960691,14.388103007855713,0.10426590553855404,0.8957340944614459,True,True,False,2.6478062919632985,0.4228862098429573,0.024555418319083765,0.06501799112706083,0.0895734094461446,0.06501799112706083,5.183046044470558,5.183046044470558,-0.40721386826206185,4.840003787581174,-0.0641716113726778,4.756053563950319,0.01977861225817712
922,2026-05-15T15:54:47.266Z,2026-05-15 15:54:47.266000+00:00,5528.657649999999,92.14429416666665,69.539,6,68,test,10,5,4.059070587158203,9.958820343017578,4.521877288818359,2.04067611694336,16.521373748779297,0.12351733868947416,0.8764826613105259,True,True,False,0.45405752218321527,-0.34288912515104963,0.06027840356649155,0.02736986256456104,0.08764826613105259,0.02736986256456104,4.417991788329946,4.417991788329946,-0.35892120117174287,4.074949531440562,-0.01587894428235881,4.150962164605364,-0.0918915774471607
923,2026-05-15T15:55:57.083Z,2026-05-15 15:55:57.083000+00:00,5529.821266666667,92.16368777777778,69.817,6,68,test,10,6,4.726210594177246,2.8971753120422363,8.102963448,1.1195892095565796,12.119727969598816,0.09237742071150132,0.9076225792884987,True,True,False,2.796849543180793,0.44666910408197774,0.023904623266376317,0.06685763466247356,0.09076225792884987,0.06685763466247356,5.206822268368318,5.206822268368318,-0.48061167419107154,4.863780011478934,-0.13756941730168748,4.7748584898414705,-0.04864789566422445
924,2026-05-15T15:57:06.448Z,2026-05-15 15:57:06.448000+00:00,5530.97735,92.18295583333334,69.365,6,68,test,10,7,4.360110282897949,7.773075580596924,6.85299015,1.702354907989502,16.328420638586426,0.10425716887563458,0.8957428311243655,True,True,False,0.8816317400935053,-0.05471278294404941,0.047604577029501674,0.04196970608293487,0.08957428311243654,0.04196970608293487,4.705670647446108,4.705670647446108,-0.34556036454815864,4.362628390556724,-0.002518107658774582,4.378491130070743,-0.018380847172793757
925,2026-05-15T15:58:15.657Z,2026-05-15 15:58:15.657000+00:00,5532.130833333333,92.20218055555554,69.209,6,68,test,10,8,4.675485610961914,2.031219482421875,5.599815368652344,1.5043443441390991,9.135379195213318,0.1646723482400526,0.8353276517599474,True,True,False,2.7568736008653976,0.4404168547147414,0.02223464881989986,0.06129811635609489,0.08353276517599476,0.06129811635609489,5.200584545189402,5.200584545189402,-0.5250989342274881,4.857542288300018,-0.18205667733810404,4.769924993142692,-0.09443938218077808
926,2026-05-15T15:59:24.786Z,2026-05-15 15:59:24.786000+00:00,5533.2829833333335,92.22138305555556,69.129,6,68,test,10,9,4.704707145690918,1.3532836437225342,4.970680236816406,5.1910271644592285,11.514991044998169,0.4508060096767582,0.5491939903232418,True,True,False,3.6730512925903303,0.5650269931243311,0.011752363839747558,0.04316703519257663,0.054919399032324186,0.04316703519257663,5.325249283831233,5.325249283831233,-0.6205421381403147,4.982207026941849,-0.2774998812509306,4.868523962494605,-0.16381681680368665
