acid_flow,acetate_flow,water_flow,total_flow,flow_ratio_acetate_acid,log10_flow_ratio_acetate_acid,water_fraction,buffer_flow_fraction,acid_analytical_mol_l,acetate_analytical_mol_l,total_buffer_mol_l,sodium_mol_l,ph_equilibrium_charge_balance,ph_equilibrium_affine,target_ph_requested,target_ph_used,hh_ratio,ph_henderson_hasselbalch,ph_eq_minus_target,ph_affine_minus_target,allocation_model
1.0088262835672328,8.991173716432767,1.0,11.0,8.91250938133746,0.9500000000000002,0.09090909090909091,0.9090909090909091,0.00917114803242939,0.08173794287666153,0.09090909090909091,0.08173794287666153,5.710102409047749,5.172909323677067,5.71,5.71,8.91250938133746,5.71,0.00010240904774860837,-0.5370906763229328,simple_henderson_hasselbalch
1.0,10.0,1.0,12.0,10.0,1.0,0.08333333333333333,0.9166666666666666,0.008333333333333333,0.08333333333333333,0.09166666666666666,0.08333333333333333,5.760099279243066,5.21245250104852,5.76,5.76,10.0,5.76,9.927924306651903e-05,-0.5475474989514799,simple_henderson_hasselbalch
10.0,1.0,5.0,16.0,0.1,-1.0,0.3125,0.6875,0.0625,0.00625,0.06875,0.00625,3.7727449469782384,3.640628013762267,3.76,3.76,0.1,3.76,0.01274494697823858,-0.11937198623773293,simple_henderson_hasselbalch
8.991173716432767,1.008826283567233,5.0,15.0,0.1122018454301963,-0.9500000000000002,0.3333333333333333,0.6666666666666666,0.059941158109551786,0.006725508557114887,0.06666666666666668,0.006725508557114887,3.8207450891105816,3.678591952840436,3.8099999999999996,3.8099999999999996,0.1122018454301963,3.8099999999999996,0.010745089110582029,-0.13140804715956378,simple_henderson_hasselbalch
8.88184230221883,1.1181576977811698,5.0,15.0,0.12589254117941676,-0.8999999999999999,0.3333333333333333,0.6666666666666666,0.05921228201479221,0.0074543846518744655,0.06666666666666668,0.0074543846518744655,3.8688033903999828,3.716601890755219,3.86,3.86,0.12589254117941676,3.86,0.008803390399982902,-0.1433981092447807,simple_henderson_hasselbalch
8.762293189310647,1.237706810689354,5.0,15.0,0.1412537544622754,-0.8500000000000001,0.3333333333333333,0.6666666666666666,0.058415287928737646,0.008251378737929027,0.06666666666666668,0.008251378737929027,3.9172227256956247,3.7548973751790164,3.9099999999999997,3.9099999999999997,0.1412537544622754,3.9099999999999997,0.0072227256956249875,-0.15510262482098325,simple_henderson_hasselbalch
8.6319311139679,1.3680688860321006,5.0,15.0,0.15848931924611143,-0.7999999999999998,0.3333333333333333,0.6666666666666666,0.05754620742645267,0.009120459240214006,0.06666666666666668,0.009120459240214006,3.965937004945948,3.793426134627211,3.96,3.96,0.15848931924611143,3.96,0.005937004945947955,-0.16657386537278907,simple_henderson_hasselbalch
8.490204427886766,1.509795572113233,5.0,15.0,0.1778279410038923,-0.75,0.3333333333333333,0.6666666666666666,0.05660136285257845,0.01006530381408822,0.06666666666666667,0.01006530381408822,4.014891491695109,3.832144877322264,4.01,4.01,0.1778279410038923,4.01,0.0048914916951092735,-0.17785512267773562,simple_henderson_hasselbalch
8.33662469183438,1.6633753081656182,5.0,14.999999999999998,0.1995262314968879,-0.7000000000000002,0.33333333333333337,0.6666666666666666,0.05557749794556255,0.011089168721104123,0.06666666666666667,0.011089168721104123,4.064041159477316,3.8710179912445395,4.06,4.06,0.1995262314968879,4.06,0.004041159477316647,-0.18898200875546012,simple_henderson_hasselbalch
8.170788341999744,1.8292116580002569,5.0,15.0,0.22387211385683378,-0.6500000000000004,0.3333333333333333,0.6666666666666666,0.054471922279998294,0.01219474438666838,0.06666666666666668,0.01219474438666838,4.11334916588988,3.910016337256753,4.109999999999999,4.109999999999999,0.22387211385683378,4.109999999999999,0.0033491658898805454,-0.19998366274324653,simple_henderson_hasselbalch
