candidate_type,v_tube_ml,split,n,intercept,slope,mean_error,mae,rmse,max_abs,correlation
grid,21.5,test,121,1.7309728681291767,0.6092783997519743,-0.2783828136087171,0.3184964657181725,0.3811753061983989,1.0073468790362403,0.5111384258519512
grid,21.5,train,197,1.7309728681291767,0.6092783997519743,-2.209174749507926e-15,0.18763779866352398,0.2322933835672616,0.6010370401957887,0.5988971911911857
grid,22.0,test,121,1.8250352762953208,0.5894773710108261,-0.2777286669062916,0.31949107490164697,0.3828310217020251,1.0050507455862174,0.49368032924217387
grid,22.0,train,197,1.8250352762953208,0.5894773710108261,-3.471560320655312e-16,0.19046645878374757,0.23581890575188363,0.6081380373580902,0.5822915069814303
grid,22.5,test,121,1.9170584294082484,0.5701160461275864,-0.2771350598744299,0.3204204775820966,0.38446569483298276,1.002640866611733,0.47617157756575984
grid,22.5,train,197,1.9170584294082484,0.5701160461275864,1.1586896135174223e-15,0.19311118471805241,0.2391151809447094,0.6145640825959866,0.5660893278419802
grid,23.0,test,121,2.0091259540314095,0.5507496394254278,-0.2765797413774136,0.32132475451539566,0.38604098421978966,0.9999255914855469,0.4587475777580759
grid,23.0,train,197,2.0091259540314095,0.5507496394254278,-3.949463429732536e-15,0.19557108260163336,0.24226362893447875,0.620262044506843,0.5499492038696363
grid,23.5,test,121,2.1006497879558848,0.5315009016440524,-0.2760487146965188,0.3224090690665397,0.38755300569132983,0.9969487240413581,0.44138123117479444
grid,23.5,train,197,2.1006497879558848,0.5315009016440524,-9.15229539081855e-16,0.1979488702807505,0.24526101315612228,0.6252682199250925,0.5339255164366388
grid,24.0,test,120,2.191070063592418,0.5124797362584,-0.271647606436385,0.32000446073170546,0.384749022299891,0.9937201138593554,0.4273606575312562
grid,24.0,train,197,2.191070063592418,0.5124797362584,3.9674975093203564e-16,0.20027176402559574,0.2481115301318044,0.6296571561795279,0.5180363477581527
grid,24.5,test,120,2.2767118271875817,0.4944728655923466,-0.27110940936567635,0.3209493938093215,0.3860907244526049,0.9906341764935984,0.410419776883726
grid,24.5,train,197,2.2767118271875817,0.4944728655923466,-2.2091747495079257e-16,0.20250148285872097,0.25069628810855793,0.6336104400173213,0.5030290625964565
grid,25.0,test,120,2.3574730600747453,0.47749426745973794,-0.2706347402766848,0.3218684167148696,0.38738211716131266,0.9876866424029238,0.39385668447322475
grid,25.0,train,197,2.3574730600747453,0.47749426745973794,-1.6816779215641965e-15,0.20455207178984447,0.2530747408249938,0.6372235851586305,0.4886691853509629
grid,25.5,test,120,2.4316351794750752,0.4619116750695142,-0.27024162372280297,0.32275886853577146,0.38863174318445437,0.9850903142312841,0.3778139289690279
grid,25.5,train,197,2.4316351794750752,0.4619116750695142,-1.0820447752691882e-15,0.20637669445503146,0.2552295683119377,0.6406461809305153,0.4751628507754159
grid,26.0,test,120,2.5058757938226077,0.4463066919756601,-0.26977953001427685,0.3234987589407265,0.3897339961625519,0.9821957844598472,0.3621377824552758
grid,26.0,train,197,2.5058757938226077,0.4463066919756601,-1.8890698368241243e-15,0.2080953281544016,0.25731165121486654,0.6435201120088765,0.46162378518215896
grid,26.5,test,120,2.579393635137201,0.43084630099168125,-0.26928515703447464,0.3241290736996756,0.3907467697841814,0.979069323948929,0.34659132567074774
grid,26.5,train,197,2.579393635137201,0.43084630099168125,9.467891783605396e-17,0.20967780171084507,0.2593116650877366,0.6459134934578259,0.4481252081178571
grid,27.0,test,120,2.651559349708383,0.4156608463604134,-0.2687534090054195,0.32467937353168935,0.3916689967582478,0.9757639197947459,0.33119342133540175
grid,27.0,train,197,2.651559349708383,0.4156608463604134,-1.1271299742387376e-15,0.21111510343460688,0.26122180431711206,0.6478946422559542,0.43474010279087427
grid,27.5,test,120,2.7224029596463173,0.40074431143083716,-0.2681855452151659,0.32516434848983217,0.3925018931365717,0.9722851083239412,0.31596126194534613
grid,27.5,train,197,2.7224029596463173,0.40074431143083716,8.295676610397109e-16,0.21251895956681743,0.26303888329347824,0.6494747408231287,0.42151742990055563
grid,28.0,test,120,2.789897373503085,0.38652359470863606,-0.26761817971138285,0.3255887375178406,0.3932948730159415,0.9688425795740372,0.3007333316916002
grid,28.0,train,197,2.789897373503085,0.38652359470863606,2.1190043515688266e-16,0.21388008558877994,0.26472903324018987,0.6508477717182108,0.40874852792392785
grid,28.5,test,119,2.8381539192176644,0.3765076777336258,-0.2645258113402863,0.3237076753330831,0.39152716999704656,0.9679247049995894,0.3015561336477586
grid,28.5,train,196,2.8381539192176644,0.3765076777336258,-7.159805628194887e-16,0.21558933170777006,0.2668338853882071,0.6528158998307756,0.3973999039122743
grid,29.0,test,119,2.8218486970910943,0.37947385683633017,-0.26232269640517436,0.3233372436882567,0.3915056083018854,0.9703107056559803,0.2867565072112174
grid,29.0,train,195,2.8218486970910943,0.37947385683633017,-1.3983116658868638e-15,0.21560505818160072,0.2672140266510655,0.6632610210039385,0.39759986737049147
grid,29.5,test,119,2.8863573555783897,0.36588077051800477,-0.26165036180482176,0.32350012240540155,0.3921348442438005,0.9666424315240025,0.27157520558057385
grid,29.5,train,195,2.8863573555783897,0.36588077051800477,1.061259342513483e-15,0.2168426922495164,0.26876584235579504,0.663770784520338,0.38506962059604194
grid,30.0,test,119,2.9500771291260115,0.3524605643004287,-0.2610226214676205,0.32362482499282536,0.39268837239898075,0.962866922324058,0.2568764076838008
